samples=4800 samples2=8192
-0.18338975
-0.29203853
-0.39790726
-0.49909714
-0.593753
-0.6800991
-0.75647366
-0.8213625
-0.8734294
-0.9115455
-0.9348136
-0.9425892
-0.93449706
-0.91044253
-0.87061787
-0.815503
-0.7458611
-0.662728
-0.5673969
-0.46139646
-0.3464662
-0.22452606
-0.09764182
0.032011557
0.16218968
0.2906205
0.41504645
0.53326714
0.6431806
0.7428242
0.8304113
0.90436643
0.9633559
1.0063128
1.032459
1.04132
1.0327336
1.0068547
0.96415144
0.90539575
0.83164954
0.7442431
0.6447498
0.53495485
0.4168209
0.29245028
0.16404307
0.03385601
-0.09584157
-0.22281115
-0.34488693
-0.46001688
-0.56630105
-0.66202515
-0.745692
-0.81604725
-0.8720997
-0.9131362
-0.9387319
-0.94875216
-0.9433507
-0.9229604
-0.88827974
-0.8402528
-0.78004545
-0.7090165
-0.62868667
-0.54070365
-0.44680518
-0.34878266
-0.24844232
-0.1475684
-0.047887884
0.04896398
0.14147337
0.22827551
0.3081772
0.38017535
0.4434704
0.49747467
0.54181534
0.5763326
0.6010726
0.6162757
0.6223602
0.61990327
0.60961676
0.59232235
0.56892455
0.5403805
0.5076728
0.47178015
0.43365043
0.39417535
0.3541676
0.31434193
0.2752985
0.23751149
0.20132166
0.16693322
0.13441557
0.103709236
0.07463634
0.046914585
0.020175213
-0.006016679
-0.032138437
-0.058685888
-0.086146936
-0.11497699
-0.14557236
-0.17824787
-0.21321443
-0.2505609
-0.2902386
-0.33205032
-0.37564355
-0.42050886
-0.46598294
-0.5112568
-0.55538946
-0.5973257
-0.6359188
-0.66995764
-0.69819635
-0.7193876
-0.73231685
-0.7358393
-0.72891563
-0.7106472
-0.6803098
-0.63738555
-0.5815899
-0.51289463
-0.4315464
-0.33807912
-0.23331931
-0.11838622
0.00531672
0.13611591
0.27208978
0.41109693
0.5508108
0.68876004
0.8223744
0.94903314
1.0661187
1.1710715
1.2614434
1.3349566
1.3895533
1.4234506
1.4351836
1.4236503
1.3881452
1.3283883
1.2445462
1.137243
1.0075635
0.85704625
0.68766856
0.50181925
0.30226514
0.09210769
-0.12526771
-0.3462503
-0.5670678
-0.78385425
-0.99272275
-1.1898391
-1.3714967
-1.5341884
-1.6746805
-1.7900755
-1.8778772
-1.9360428
-1.9630309
-1.9578382
-1.9200275
-1.8497441
-1.7477219
-1.6152787
-1.4542972
-1.2671982
-1.0569023
-0.82677877
-0.58058953
-0.32242128
-0.056613725
0.21232024
0.47977638
0.74114436
0.9918927
1.2276539
1.4443058
1.6380488
1.8054785
1.9436474
2.0501242
2.1230354
2.1611042
2.1636715
2.1307096
2.0628214
1.961229
1.8277477
1.6647546
1.4751382
1.2622477
1.0298238
0.78193337
0.52288765
0.25716373
-0.010679842
-0.2760876
-0.5345912
-0.7818904
-1.0139309
-1.2269762
-1.417672
-1.5831044
-1.7208458
-1.8289943
-1.9061997
-1.9516802
-1.9652276
-1.9471993
-1.8985033
-1.8205698
-1.7153133
-1.5850886
-1.4326358
-1.2610214
-1.0735729
-0.8738103
-0.6653757
-0.45196185
-0.23724093
-0.024796858
0.1819396
0.37975097
0.5656869
0.7371109
0.89174
1.0276749
1.1434225
1.2379085
1.3104818
1.360909
1.3893611
1.3963931
1.3829132
1.3501507
1.2996144
1.2330475
1.1523813
1.0596856
0.9571167
0.84687096
0.7311333
0.61203456
0.49160784
0.3717525
0.25420147
0.14049599
0.03196477
-0.07028851
-0.1653924
-0.25270823
-0.3318239
-0.40254214
-0.46486416
-0.51896787
-0.56518227
-0.60396004
-0.63584733
-0.6614519
-0.6814124
-0.69636834
-0.70693105
-0.71365744
-0.7170285
-0.7174293
-0.7151362
-0.7103069
-0.7029763
-0.6930585
-0.6803524
-0.6645534
-0.6452691
-0.6220389
-0.59435797
-0.56170285
-0.5235599
-0.479454
-0.42897782
-0.37181994
-0.3077923
-0.2368538
-0.15913108
-0.07493488
0.015227978
0.11064787
0.21041216
0.3134099
0.41834325
0.5237444
0.6279983
0.7293705
0.82604074
0.9161385
0.99778426
1.0691307
1.128408
1.1739664
1.20432
1.2181883
1.2145348
1.1926006
1.1519346
1.0924175
1.014278
0.918104
0.804844
0.67580307
0.53262836
0.37728873
0.2120458
0.039418306
-0.13786037
-0.31689018
-0.49465743
-0.6680907
-0.83412105
-0.9897413
-1.1320673
-1.2583972
-1.3662679
-1.4535075
-1.5182847
-1.5591484
-1.5750642
-1.5654395
-1.5301431
-1.4695135
-1.3843571
-1.2759411
-1.1459713
-0.99656487
-0.83021325
-0.64973646
-0.45823213
-0.25901666
-0.055562675
0.14856763
0.34979036
0.5445698
0.7294867
0.9013048
1.0570337
1.1939869
1.3098344
1.4026463
1.4709312
1.5136626
1.530298
1.5207878
1.4855732
1.425575
1.3421729
1.237175
1.1127784
0.9715231
0.81623846
0.64998406
0.47598732
0.2975759
0.1181113
-0.05907946
-0.23077017
-0.39389926
-0.54562896
-0.68340003
-0.8049793
-0.9084999
-0.9924937
-1.0559146
-1.0981528
-1.1190387
-1.1188394
-1.0982437
-1.058339
-1.0005808
-0.9267544
-0.8389286
-0.739406
-0.6306677
-0.5153155
-0.39601243
-0.27542293
-0.15615337
-0.040695813
0.06862482
0.16969955
0.26067775
0.34000304
0.4064424
0.4591061
0.4974605
0.5213327
0.53090435
0.52670085
0.50956935
0.48065135
0.4413484
0.39328238
0.33824983
0.27817482
0.21505752
0.15092313
0.0877698
0.027518269
-0.028035473
-0.07726486
-0.118752584
-0.15132384
-0.174075
-0.18639378
-0.18797328
-0.17881708
-0.15923825
-0.12984942
-0.091545664
-0.04548118
0.006961217
0.06420555
0.12452328
0.18607703
0.246968
0.30528352
0.35914648
0.40676248
0.4464667
0.4767658
0.49637845
0.50426775
0.499671
0.4821204
0.45145965
0.40785027
0.3517733
0.28402135
0.2056844
0.11812939
0.022970987
-0.07796076
-0.18265978
-0.288987
-0.3947162
-0.4975827
-0.595333
-0.685774
-0.7668223
-0.83654934
-0.8932262
-0.93536127
-0.96173525
-0.97142917
-0.9638472
-0.9387304
-0.896167
-0.8365912
-0.7607791
-0.66983306
-0.56516325
-0.44845977
-0.32166094
-0.18691626
-0.046543613
0.097014114
0.2412377
0.38357988
0.5215141
0.65258336
0.7744473
0.88492566
0.9820395
1.0640482
1.1294805
1.1771604
1.206228
1.2161529
1.2067418
1.1781391
1.1308213
1.0655854
0.98353165
0.8860388
0.77473825
0.6514811
0.5183011
0.37737864
0.23099878
0.08151072
-0.068714246
-0.2173237
-0.36202374
-0.50061655
-0.63103604
-0.75137895
-0.8599326
-0.9551993
-1.0359157
-1.1010664
-1.1498951
-1.1819084
-1.1968772
-1.194832
-1.1760554
-1.141069
-1.090619
-1.0256565
-0.9473171
-0.8568979
-0.7558327
-0.64566666
-0.52803063
-0.40461487
-0.27714416
-0.14735268
-0.016961012
0.11234532
0.23893642
0.3612558
0.4778365
0.5873148
0.68844247
0.78009605
0.86128485
0.9311567
0.98900187
1.0342562
1.0665013
1.085465
1.0910202
1.0831832
1.0621097
1.0280918
0.98155457
0.92305106
0.85325694
0.77296543
0.68308115
0.5846132
0.47866863
0.3664443
0.24921776
0.12833759
0.0052133226
-0.11869684
-0.24189903
-0.36287758
-0.48011035
-0.5920857
-0.697319
-0.7943724
-0.8818725
-0.9585318
-1.023167
-1.0747199
-1.1122769
-1.1350864
-1.1425778
-1.1343759
-1.1103158
-1.070452
-1.0150691
-0.94468486
-0.8600522
-0.7621564
-0.65220916
-0.531637
-0.40206632
-0.26530457
-0.12331664
0.02180242
0.16785762
0.31258786
0.45370275
0.5889197
0.7160042
0.8328096
0.9373176
1.0276756
1.1022357
1.1595879
1.1985911
1.2184008
1.2184911
1.1986706
1.1590941
1.1002665
1.0230409
0.92860955
0.81848854
0.6944949
0.5587181
0.41348583
0.26132324
0.10490912
-0.052973747
-0.20948924
-0.3618019
-0.50713205
-0.6428092
-0.7663262
-0.8753891
-0.9679649
-1.0423241
-1.0970781
-1.13121
-1.1440978
-1.1355314
-1.1057194
-1.0552891
-0.98527664
-0.8971098
-0.792582
-0.67381763
-0.54323137
-0.40348107
-0.25741407
-0.10800956
0.041681636
0.18860093
0.3297445
0.46222734
0.5833439
0.6906257
0.7818947
0.8553105
0.9094116
0.94314706
0.9559018
0.9475111
0.91826576
0.8689089
0.8006202
0.71499383
0.6140043
0.49996603
0.37548414
0.24339785
0.10672088
-0.03142548
-0.16787967
-0.2995103
-0.4232844
-0.5363367
-0.63603276
-0.7200296
-0.7863299
-0.83332795
-0.8598482
-0.8651747
-0.84907025
-0.8117844
-0.7540519
-0.6770801
-0.5825249
-0.47245753
-0.3493212
-0.21587972
-0.07515804
0.069623284
0.21511899
0.3579319
0.49468967
0.6221204
0.73712564
0.8368532
0.9187618
0.9806823
1.0208683
1.0380414
1.0314227
1.0007566
0.9463221
0.86893207
0.7699205
0.65112096
0.5148291
0.36375904
0.20098762
0.029891398
-0.14592421
-0.32270098
-0.49660793
-0.66382414
-0.82062155
-0.9634472
-1.0890014
-1.1943119
-1.2768006
-1.3343447
-1.365326
-1.3686699
-1.3438743
-1.291027
-1.2108073
-1.1044796
-0.97386956
-0.82133216
-0.6497061
-0.46225747
-0.2626153
-0.054697696
0.15736786
0.36932966
0.5768995
0.7758429
0.96206605
1.1317042
1.2812015
1.4073877
1.5075462
1.579472
1.6215198
1.6326423
1.6124126
1.5610353
1.4793466
1.3687975
1.2314265
1.0698191
0.8870561
0.68665206
0.47248322
0.24870893
0.019686792
-0.21011585
-0.436214
-0.65419585
-0.8598132
-1.0490676
-1.2182926
-1.3642268
-1.4840806
-1.575591
-1.6370676
-1.6674241
-1.6661997
-1.6335653
-1.5703175
-1.4778602
-1.3581729
-1.2137662
-1.0476296
-0.8631663
-0.66412145
-0.45450363
-0.23850074
-0.020392938
0.19553536
0.40508336
0.6042199
0.78916365
0.9564595
1.1030464
1.2263156
1.3241616
1.3950181
1.4378868
1.4523498
1.4385728
1.3972938
1.3298029
1.2379055
1.1238806
0.9904257
0.84059525
0.67773163
0.50539076
0.32726493
0.1471018
-0.03137472
-0.20454313
-0.3689601
-0.5214303
-0.6590714
-0.7793696
-0.8802288
-0.9600081
-1.0175492
-1.0521945
-1.0637913
-1.0526882
-1.0197175
-0.96616906
-0.8937547
-0.804562
-0.7010028
-0.58575374
-0.46169186
-0.33182785
-0.19923612
-0.06698498
0.061931945
0.1846618
0.29855427
0.40121803
0.49057063
0.5648803
0.62279963
0.66338974
0.6861352
0.6909485
0.67816514
0.6485297
0.60317117
0.54357153
0.47152483
0.38909227
0.29854843
0.20232594
0.10295603
0.0030076373
-0.094973445
-0.18852471
-0.2753234
-0.35323986
-0.42038605
-0.4751571
-0.5162665
-0.54277325
-0.55410075
-0.5500475
-0.5307878
-0.49686515
-0.44917598
-0.38894624
-0.3176997
-0.2372206
-0.14950916
-0.05673409
0.03882012
0.13480632
0.22887091
0.31870815
0.4021139
0.4770364
0.5416231
0.59426284
0.6336225
0.6586758
0.6687264
0.66342324
0.64276654
0.60710716
0.55713737
0.49387467
0.41863716
0.33301303
0.23882468
0.13808662
0.032960147
-0.07429527
-0.1813726
-0.28596783
-0.3858315
-0.47881752
-0.5629297
-0.6363647
-0.6975509
-0.74518067
-0.7782379
-0.79601765
-0.79814065
-0.78455764
-0.7555503
-0.7117214
-0.6539801
-0.58352005
-0.5017921
-0.41047034
-0.31141588
-0.20663466
-0.098234385
0.011621392
0.120759256
0.22704148
0.32841095
0.4229325
0.5088326
0.58453393
0.6486853
0.70018727
0.73821056
0.7622096
0.7719292
0.767405
0.74895763
0.71718127
0.67292565
0.6172746
0.5515181
0.47712114
0.3956907
0.30893838
0.21864256
0.12661035
0.03463915
-0.055520948
-0.14220197
-0.22385131
-0.29906046
-0.36659145
-0.42539763
-0.47464028
-0.5137005
-0.54218525
-0.55992943
-0.5669918
-0.5636466
-0.55037117
-0.5278282
-0.496846
-0.45839402
-0.41355792
-0.36351064
-0.30948436
-0.25274134
-0.19454421
-0.13612881
-0.07867738
-0.023294646
0.029014384
0.077362366
0.120995164
0.15930331
0.19182938
0.21827239
0.2384873
0.25248137
0.26040706
0.26255164
0.25932342
0.25123623
0.23889178
0.22296005
0.20415907
0.1832347
0.16093954
0.1380129
0.11516262
0.09304646
0.07225815
0.05331292
0.036637634
0.02256262
0.011316285
0.0030231667
-0.0022952233
-0.0047174
-0.0044155642
-0.0016476668
0.0032539354
0.009893821
0.017827634
0.026576404
0.03564222
0.044523064
0.052728318
0.05979315
0.06529186
0.068850145
0.070155784
0.06896718
0.0651192
0.058528908
0.049196534
0.037205182
0.022719366
0.0059793056
-0.012704973
-0.03296235
-0.054370467
-0.07646654
-0.09875969
-0.12074353
-0.14190921
-0.1617582
-0.17981412
-0.1956355
-0.2088256
-0.21904202
-0.2260052
-0.22950396
-0.22939989
-0.22563152
-0.21821246
-0.2072326
-0.19285388
-0.17530617
-0.15488057
-0.1319225
-0.10682251
-0.08000698
-0.051928136
-0.023053214
0.006145389
0.03520122
0.06366299
0.09110376
0.117129184
0.1413846
0.16356015
0.1833962
0.20068555
0.21527478
0.22706464
0.23600857
0.24210972
0.24541743
0.24602184
0.24404885
0.23965336
0.2330123
0.22431833
0.21377249
0.20157804
0.18793401
0.17303029
0.15704228
0.14012837
0.12242646
0.104053095
0.08510315
0.065651
0.04575197
0.025446268
0.004761984
-0.016279351
-0.037658114
-0.05935068
-0.081323564
-0.10352817
-0.12589519
-0.14832918
-0.17070572
-0.19286719
-0.21462113
-0.2357395
-0.25595894
-0.2749829
-0.2924851
-0.30811423
-0.32150018
-0.3322616
-0.34001416
-0.34438038
-0.3449999
-0.34154016
-0.33370638
-0.3212542
-0.3039985
-0.2818241
-0.25469422
-0.22265801
-0.18585658
-0.14452735
-0.09900642
-0.049728576
0.002774154
0.057877485
0.11487085
0.17296644
0.23130992
0.2889937
0.34507108
0.3985731
0.44852513
0.49396664
0.5339681
0.5676522
0.59421104
0.6129246
0.62317824
0.6244785
0.6164661
0.5989281
0.57180715
0.5352078
0.48940003
0.43482006
0.37206697
0.30189747
0.22521669
0.14306615
0.056608815
-0.032888662
-0.12407503
-0.21553749
-0.3058243
-0.39346963
-0.47701904
-0.5550555
-0.6262239
-0.68925697
-0.74299794
-0.78642285
-0.81866
-0.839008
-0.8469496
-0.84216344
-0.82453203
-0.7941468
-0.7513084
-0.6965238
-0.6305007
-0.554137
-0.4685075
-0.3748476
-0.2745337
-0.1690616
-0.060021896
0.050925005
0.16207679
0.27171636
0.37814033
0.47968727
0.5747642
0.66187346
0.739637
0.8068188
0.86234456
0.9053207
0.9350468
0.9510278
0.9529822
0.9408446
0.9147688
0.87512267
0.82248366
0.75762844
0.68152004
0.59529215
0.5002319
0.39775768
0.2893985
0.1767682
0.061541714
-0.054571155
-0.16985269
-0.28260258
-0.39116395
-0.49394757
-0.5894565
-0.676306
-0.75324595
-0.81917655
-0.873165
-0.9144578
-0.94249046
-0.9568954
-0.9575053
-0.9443546
-0.9176784
-0.8779072
-0.8256592
-0.7617315
-0.6870865
-0.6028376
-0.51023275
-0.4106353
-0.30550426
-0.19637336
-0.08482808
0.02751661
0.13903931
0.24813564
0.35324073
0.45285186
0.545549
0.6300154
0.7050562
0.76961505
0.8227895
0.86384314
0.89221674
0.90753645
0.90961856
0.89847296
0.8743028
0.83750254
0.78865147
0.7285068
0.65799224
0.5781849
0.49030066
0.39567533
0.29574597
0.19202955
0.08610077
-0.020432541
-0.12595238
-0.2288564
-0.3275818
-0.42063037
-0.5065914
-0.58416456
-0.6521809
-0.70962185
-0.7556363
-0.78955483
-0.8109015
-0.8194034
-0.81499434
-0.7978186
-0.76822865
-0.72678137
-0.67422795
-0.6115043
-0.5397144
-0.4601133
-0.37408578
-0.28312337
-0.18879895
-0.092739016
0.003403709
0.09798002
0.18937305
0.27602825
0.35647985
0.42937988
0.4935211
0.5478606
0.59153914
0.6238976
0.64448994
0.65309125
0.6497042
0.6345569
0.6081009
0.57100254
0.5241292
0.46853364
0.40543377
0.3361877
0.26226756
0.18523002
0.106684715
0.028262166
-0.048420448
-0.12179158
-0.19035882
-0.25273976
-0.30769092
-0.35413483
-0.39118287
-0.41815484
-0.43459475
-0.44027987
-0.43522805
-0.41969764
-0.39418212
-0.3594016
-0.3162872
-0.26596144
-0.2097145
-0.1489765
-0.08528613
-0.02025611
0.044461984
0.107215814
0.16638978
0.2204424
0.26794308
0.3076058
0.3383206
0.3591828
0.36951452
0.3688859
0.3571272
0.3343376
0.3008869
0.25741112
0.20480293
0.14419499
0.07693825
0.0045745345
-0.07119587
-0.14854978
-0.22558142
-0.30034465
-0.37089682
-0.43534443
-0.49188668
-0.5388598
-0.57477796
-0.5983713
-0.6086203
-0.6047845
-0.5864259
-0.5534271
-0.5060004
-0.44469213
-0.37037823
-0.28425267
-0.18780904
-0.08281527
0.02872034
0.14458522
0.2624077
0.37970403
0.49393064
0.6025371
0.70302194
0.7929876
0.87019414
0.93261176
0.9784687
1.0062948
1.0149605
1.0037076
0.9721743
0.9204111
0.84888905
0.75849956
0.6505432
0.52671236
0.38906395
0.23998354
0.08214294
-0.08154908
-0.24800311
-0.41400853
-0.57629716
-0.73160964
-0.8767617
-1.0087109
-1.1246212
-1.2219229
-1.2983705
-1.3520931
-1.3816373
-1.3860037
-1.3646731
-1.3176249
-1.2453431
-1.1488144
-1.0295147
-0.88938606
-0.7308029
-0.5565306
-0.3696742
-0.17362055
0.028026368
0.23151465
0.43301785
0.62871015
0.81484246
0.9878175
1.1442618
1.2810954
1.3955939
1.4854451
1.5487981
1.584302
1.5911356
1.5690273
1.5182611
1.4396756
1.3346485
1.2050716
1.053315
0.8821821
0.6948546
0.49483058
0.285856
0.07185119
-0.14316702
-0.35516384
-0.5601675
-0.7543465
-0.9340857
-1.096058
-1.2372892
-1.3552157
-1.4477351
-1.5132456
-1.5506768
-1.559508
-1.5397763
-1.4920739
-1.4175322
-1.3177965
-1.1949902
-1.0516692
-0.8907676
-0.7155356
-0.5294727
-0.3362548
-0.13965847
0.056515813
0.24852054
0.4327364
0.60574466
0.7643941
0.9058617
1.0277066
1.1279165
1.2049404
1.257718
1.2856926
1.2888159
1.2675427
1.2228136
1.156028
1.0690082
0.96395445
0.8433928
0.71011657
0.5671233
0.41754737
0.26459113
0.11145561
-0.038728084
-0.18296461
-0.31845635
-0.44266003
-0.5533372
-0.6485969
-0.72693014
-0.7872357
-0.82883507
-0.85147995
-0.8553481
-0.8410305
-0.80950916
-0.7621266
-0.7005476
-0.6267134
-0.5427923
-0.4511234
-0.35415864
-0.25440365
-0.15435657
-0.05644944
0.037008192
0.123882234
0.20226227
0.27050278
0.32725856
0.37151182
0.40259084
0.4201805
0.42432374
0.4154144
0.39418188
0.36166605
0.31918815
0.26831138
0.21079825
0.1485626
0.08361841
0.018026294
-0.04616033
-0.106949076
-0.16246001
-0.21097468
-0.25097954
-0.28120664
-0.3006642
-0.30866417
-0.30483904
-0.28915197
-0.26189896
-0.22370143
-0.17549124
-0.11848824
-0.054170113
0.015764575
0.08943824
0.1648415
0.23988354
0.3124446
0.3804301
0.44182408
0.49474058
0.53747374
0.56854165
0.58672696
0.59111094
0.5810992
0.5564426
0.5172468
0.4639753
0.39744452
0.31880814
0.22953497
0.13137893
0.026341919
-0.08337014
-0.1953959
-0.30727085
-0.4164839
-0.5205339
-0.61698794
-0.7035379
-0.77805394
-0.83863664
-0.8836618
-0.91182107
-0.9221547
-0.9140783
-0.88739866
-0.8423237
-0.7794614
-0.69981134
-0.60474616
-0.49598575
-0.37556198
-0.24577804
-0.10916007
0.031594995
0.17367704
0.31422237
0.4503747
0.57934695
0.6984808
0.80530447
0.8975863
0.973383
1.0310825
1.0694387
1.0875996
1.0851254
1.0619988
1.0186267
0.95583034
0.8748296
0.7772162
0.66492057
0.54017043
0.40544382
0.2634156
0.11690212
-0.03119978
-0.17797312
-0.3205421
-0.45613247
-0.5821292
-0.69613045
-0.7959963
-0.8798927
-0.94632685
-0.9941758
-1.022708
-1.0315943
-1.0209105
-0.99113286
-0.9431231
-0.87810564
-0.7976373
-0.70357054
-0.5980101
-0.4832645
-0.36179426
-0.2361567
-0.10894969
0.017244557
0.1399153
0.25667614
0.36531436
0.46383673
0.55050796
0.62388486
0.68284184
0.72658944
0.7546851
0.7670362
0.7638941
0.74584156
0.71377224
0.6688629
0.612541
0.5464461
0.47238606
0.39229283
0.30817333
0.22206117
0.1359679
0.051836047
-0.028505817
-0.10338344
-0.17131416
-0.23103748
-0.28154078
-0.32207745
-0.35217905
-0.37166
-0.38061467
-0.37940815
-0.3686604
-0.3492234
-0.3221536
-0.28867933
-0.25016376
-0.20806572
-0.16389796
-0.11918488
-0.07542026
-0.03402627
0.0036849037
0.03654659
0.06356844
0.083962835
0.09716535
0.102849
0.1009323
0.09158059
0.07520055
0.052428123
0.024110122
-0.00871877
-0.04486633
-0.08301586
-0.121762685
-0.15965483
-0.19523327
-0.22707434
-0.25383082
-0.27427116
-0.28731683
-0.2920753
-0.28786907
-0.27425888
-0.25106126
-0.21835978
-0.17650913
-0.1261326
-0.06811192
-0.0035713688
0.06614613
0.13950752
0.21482418
0.29029137
0.36403054
0.4341347
0.49871626
0.55595374
0.6041384
0.64172
0.6673484
0.67991185
0.6785693
0.6627786
0.63231623
0.5872912
0.5281506
0.4556778
0.37098214
0.27548134
0.17087595
0.059117377
-0.057631023
-0.1770385
-0.29665545
-0.41396606
-0.5264433
-0.6316047
-0.7270692
-0.8106104
-0.88021
-0.93410546
-0.97083277
-0.98926437
-0.98863924
-0.96858525
-0.9291343
-0.8707268
-0.79420966
-0.70082307
-0.5921796
-0.47023594
-0.3372541
-0.19575842
-0.048483785
0.101678506
0.2517417
0.39868513
0.53951806
0.6713431
0.7914185
0.8972174
0.98648345
1.0572801
1.1080341
1.1375724
1.1451484
1.1304618
1.0936679
1.0353762
0.9566413
0.85894376
0.74416053
0.6145277
0.47259596
0.3211779
0.16329092
0.0020944432
-0.1591759
-0.31727484
-0.46901637
-0.6113399
-0.7413745
-0.85649955
-0.95440006
-1.0331144
-1.0910774
-1.127152
-1.1406535
-1.1313641
-1.0995376
-1.0458935
-0.9716008
-0.87825453
-0.7678407
-0.6426943
-0.50544935
-0.3589831
-0.20635481
-0.050741047
0.10463231
0.25655723
0.40191182
0.53772664
0.66124535
0.7699843
0.8617825
0.9348474
0.9877905
1.0196556
1.0299379
1.0185909
0.98602754
0.9331076
0.86111754
0.7717414
0.6670222
0.5493166
0.4212428
0.2856231
0.14542195
0.0036814865
-0.13654396
-0.27225375
-0.40056545
-0.51877594
-0.6244193
-0.7153174
-0.7896268
-0.8458753
-0.8829926
-0.9003302
-0.8976733
-0.8752431
-0.8336888
-0.7740716
-0.69783825
-0.60678834
-0.503032
-0.3889434
-0.26710594
-0.14025596
-0.011221791
0.11713831
0.24199878
0.36062807
0.47044754
0.56908655
0.6544339
0.7246807
0.77836007
0.8143752
0.8320225
0.8310036
0.81143063
0.77382064
0.7190818
0.64849186
0.56366855
0.46653116
0.35925812
0.24423721
0.12401368
0.0012324802
-0.12141864
-0.24126847
-0.35571983
-0.46230564
-0.5587414
-0.6429741
-0.7132248
-0.76802564
-0.80624914
-0.8271314
-0.83028555
-0.8157074
-0.78377384
-0.7352313
-0.6711777
-0.59303623
-0.5025221
-0.40160382
-0.29245946
-0.17742746
-0.05895584
0.060451288
0.1782878
0.29209894
0.39953429
0.4983959
0.5866844
0.6626406
0.7247791
0.77191937
0.80320597
0.81812483
0.81651026
0.79854447
0.7647503
0.71597564
0.6533724
0.578368
0.49263138
0.3980348
0.2966112
0.19050871
0.08194373
-0.026847847
-0.13365823
-0.23635443
-0.33292276
-0.42151
-0.50046057
-0.5683486
-0.62400484
-0.66653734
-0.6953457
-0.71012884
-0.7108865
-0.6979125
-0.67178404
-0.6333428
-0.583672
-0.52406734
-0.45600462
-0.38110337
-0.30108878
-0.21775042
-0.13290206
-0.048340626
0.034193523
0.11305396
0.18672284
0.25384223
0.31324038
0.3639542
0.4052454
0.43661186
0.45779338
0.4687706
0.4697595
0.4611995
0.44373766
0.41820687
0.385601
0.3470461
0.3037701
0.25706854
0.20827164
0.1587096
0.109678976
